subject,session,total_volume_mm3_Association_ArcuateFasciculusR,total_volume_mm3_Association_ArcuateFasciculusL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusL,total_volume_mm3_Association_UncinateFasciculusL,total_volume_mm3_Association_InferiorLongitudinalFasciculusR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusL,total_volume_mm3_Association_UncinateFasciculusR,total_volume_mm3_Association_VerticalOccipitalFasciculusR,total_volume_mm3_Association_InferiorLongitudinalFasciculusL,total_volume_mm3_Association_ExtremeCapsuleR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusL,total_volume_mm3_Association_HippocampusAlveusL,total_volume_mm3_Association_CingulumL,total_volume_mm3_Association_ParietalAslantTractL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusR,total_volume_mm3_Association_FrontalAslantTractR,total_volume_mm3_Association_VerticalOccipitalFasciculusL,total_volume_mm3_Association_FrontalAslantTractL,total_volume_mm3_Association_ParietalAslantTractR,total_volume_mm3_Association_ExtremeCapsuleL,total_volume_mm3_Association_CingulumR,total_volume_mm3_Association_HippocampusAlveusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractL,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractR,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationL,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractL,total_volume_mm3_ProjectionBrainstem_MedialLemniscusL,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-rl,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationL,total_volume_mm3_ProjectionBrainstem_ReticularTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaR,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisL,total_volume_mm3_ProjectionBrainstem_CorticospinalTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusR,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractL,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractR,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaL,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusL,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FornixL,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationR,total_volume_mm3_ProjectionBrainstem_MedialLemniscusR,total_volume_mm3_ProjectionBasalGanglia_FornixR,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-lr,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationR,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractR,total_volume_mm3_ProjectionBrainstem_CorticospinalTractL,total_volume_mm3_ProjectionBrainstem_ReticularTractL,total_volume_mm3_Commissure_CorpusCallosum,total_volume_mm3_Commissure_AnteriorCommissure,total_volume_mm3_Cerebellum_Vermis,total_volume_mm3_Cerebellum_CerebellumL,total_volume_mm3_Cerebellum_CerebellumR,total_volume_mm3_Cerebellum_MiddleCerebellarPeduncle,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleR,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleL,total_volume_mm3_Cerebellum_SuperiorCerebellarPeduncle,total_volume_mm3_CranialNerve_CNIIIL,total_volume_mm3_CranialNerve_CNVR,total_volume_mm3_CranialNerve_CNVIIR,total_volume_mm3_CranialNerve_CNVIIIL,total_volume_mm3_CranialNerve_CNIIR,total_volume_mm3_CranialNerve_CNIIIR,total_volume_mm3_CranialNerve_CNVIIIR,total_volume_mm3_CranialNerve_CNVL,total_volume_mm3_CranialNerve_CNIIL,total_volume_mm3_CranialNerve_CNVIIL,total_volume_all_bundles,mean_bundle_volume
sub-21023,ses-2,37185.3,41163.6,42388.8,23587.9,56507.5,55927.8,13868.2,17535.1,19085.8,63076.8,22352.9,55381.2,12939.0,37337.6,33899.1,43317.9,35330.6,21963.0,35731.0,39840.7,21331.6,41330.6,10378.1,31074.1,41917.1,27741.3,11451.6,51256.7,49302.0,8681.89,9314.43,4818.42,22220.9,2537.56,6945.75,6693.96,1769.91,12821.1,5856.3,4135.52,9730.2,6848.72,48826.0,1422.93,1714.02,924.872,4080.25,2062.85,5414.13,6307.06,10259.6,7459.16,283.726,5844.63,48330.4,46720.2,14265.5,13922.2,178188.0,3622.11,22246.7,39318.1,35135.3,49633.0,17025.4,13968.3,11167.2,1249.13,2867.35,601.228,4080.25,4986.08,3376.46,4430.91,2993.86,4083.32,1663.05,1715050.8360000001,22273.387480519483
sub-21623,ses-1,17331.2,28240.5,31018.8,22733.1,55522.4,42896.6,12859.2,19400.8,17085.0,59317.1,15028.3,52082.7,10632.3,38959.5,26765.4,39791.6,25384.2,13967.0,31679.6,31884.8,15993.7,37895.8,8694.78,16521.2,34012.7,17934.9,8589.77,49250.4,53824.4,10120.2,4221.5,7122.62,18509.7,1765.61,6971.55,6215.56,1626.82,9805.12,5337.97,4461.62,21126.5,6458.14,38991.4,,1064.89,523.849,3938.38,2202.87,5053.02,4513.82,10257.7,7561.11,2792.43,4509.52,44098.5,59542.5,8126.1,15042.4,186595.0,,18140.0,34790.2,35889.5,40321.6,12068.2,11939.2,14289.5,987.513,4645.86,1640.33,3727.12,3632.55,1787.1,6568.68,2421.49,3509.72,2113.82,1532326.5320000001,20431.02042666667
sub-21623,ses-2,17739.0,29712.6,30614.7,20608.8,49564.8,42238.9,12706.2,20470.6,15413.3,47457.1,13609.0,47598.4,10174.2,36139.4,24031.3,35425.8,26506.9,11740.2,30630.7,28584.4,15815.6,33641.8,8729.79,16612.1,38785.1,21638.1,7291.51,43083.3,52227.6,10830.1,11861.8,6094.58,21340.8,1871.85,7160.7,6633.78,1531.01,7302.56,5503.79,4266.33,21264.7,5439.31,37171.8,445.241,617.81,1438.28,2548.62,2753.12,5506.24,4336.34,10566.0,7099.9,2400.0,5479.22,43097.4,57364.8,8790.58,18674.9,176738.0,,20151.3,36361.7,39205.1,35984.0,11772.2,10215.4,15267.8,943.296,4141.66,1941.25,3365.41,3175.64,1795.09,6273.9,937.155,3134.49,1745.96,1481332.112,19491.212
sub-21713,ses-1,9251.79,23510.5,28744.1,19114.6,44291.3,34742.3,13111.0,18421.9,12511.6,46309.3,11791.8,30298.5,8744.53,33222.9,23991.4,33921.2,24354.4,14110.8,23745.8,28049.5,16906.9,34588.1,7421.09,13826.4,31098.1,18063.3,8403.69,40288.4,41323.9,8209.01,2337.36,3127.74,19348.6,2033.98,6205.12,5702.76,2202.25,6989.97,5223.13,2744.52,17893.8,5479.84,27861.6,3938.38,1327.12,6158.45,3685.36,2115.05,4908.09,5207.78,7389.15,6522.62,346.981,5124.26,34422.3,50010.7,10052.0,14399.4,135291.0,9534.91,21589.6,38169.1,38985.9,32689.3,10696.8,9959.27,10873.1,967.247,3808.8,1559.26,5508.7,4832.55,1809.21,7101.74,3461.21,3964.18,943.296,1306871.594,16972.358363636366
sub-21713,ses-2,11072.1,21499.9,28221.5,17308.5,41253.2,36298.5,10602.3,16112.2,12250.6,44212.7,13527.9,30905.8,8250.16,34702.4,21989.4,34181.6,24342.1,10652.0,25079.6,25863.3,15548.4,34523.0,6289.25,12590.8,33859.8,15741.9,8344.73,38479.8,44372.4,6557.01,5779.53,4136.13,16631.1,2137.77,5154.35,5382.19,2185.06,8091.71,4746.57,2073.9,20507.5,4680.25,27272.7,4703.58,1368.27,7044.63,3408.39,1535.31,5540.64,4005.32,8969.3,6482.09,4856.5,4901.33,33108.1,48770.7,8592.22,18326.1,148914.0,10213.5,18049.1,37456.1,34838.1,36168.3,10767.5,9662.03,12140.0,1079.63,3948.21,519.55,5170.32,5214.54,1615.15,6025.79,4965.81,4153.33,1328.97,1307254.02,16977.324935064935
sub-20794,ses-1,22657.5,29842.2,22539.0,12893.6,44308.5,35373.6,10268.2,12291.7,8983.42,46594.3,13943.1,34894.0,9636.24,35480.5,23616.8,27025.8,20248.3,8090.48,25691.9,22636.6,15055.9,25103.0,8296.83,14099.1,24654.0,7322.21,5272.88,41814.5,44377.3,4796.32,1636.03,3559.47,3928.56,1556.19,5080.66,4413.1,1877.99,8915.87,4214.74,1844.22,7889.66,5115.66,32692.3,555.783,1365.81,2431.32,2466.94,1136.75,2878.4,5144.53,5032.75,4519.35,,5571.34,38474.9,49017.0,3993.66,3188.54,139646.0,3955.58,15148.6,26121.8,27234.0,39632.6,9674.93,8444.22,8972.98,1083.93,2412.9,166.428,4574.62,3198.36,1656.91,4942.48,2994.47,2789.36,1233.78,1170193.2510000002,15397.279618421055
sub-21150,ses-1,22655.1,32446.7,24240.7,14014.3,38067.8,39391.2,9713.62,14151.3,13088.2,38581.8,14985.3,32202.3,6090.89,27543.5,25009.6,29619.2,24363.0,11568.3,23271.7,24983.8,11581.2,32101.5,4935.72,15610.4,27604.3,16077.2,7709.73,35050.6,39183.6,5171.55,5673.29,1870.62,13391.0,1406.35,3798.98,4157.01,1415.56,6935.93,4007.17,3343.3,12747.4,5374.21,25109.1,997.953,924.258,733.879,3351.28,1801.23,4651.38,1414.94,7433.98,5341.66,714.841,4098.67,29147.6,44853.2,5616.79,8724.26,144475.0,,14129.2,24141.9,22878.0,28229.5,9009.21,7775.44,9635.01,444.012,2504.4,265.302,2391.4,4274.31,1658.75,2850.15,2487.82,4426.61,869.601,1152495.566,15164.415342105265
sub-21197,ses-1,12558.2,24735.1,42442.2,15145.6,36488.2,32879.6,14043.8,13806.8,12540.4,40262.6,15390.0,31782.2,9055.89,36150.5,29002.1,30994.3,24615.4,12807.6,27340.2,29873.5,9484.55,36071.2,7610.85,15829.1,42172.6,14885.2,7502.77,45136.3,45304.0,7266.33,1542.68,5589.77,13839.9,2314.02,6507.27,5390.79,1854.04,4294.58,5678.81,3660.8,21687.8,10427.8,33322.4,3352.51,1822.11,5545.55,4271.85,2202.25,5633.37,6003.69,8874.72,7771.75,2635.82,6612.28,42275.1,52419.9,9929.17,15407.8,173711.0,1504.61,14777.1,29533.3,29914.0,36365.4,9794.68,9072.47,9919.96,1894.58,2465.1,1489.87,4500.92,3732.65,2396.32,6006.76,2649.95,3781.78,1418.63,1358974.7000000002,17649.02207792208
sub-21493,ses-1,25475.1,28989.8,20304.8,10529.8,40556.8,38065.3,12559.5,10890.3,9296.01,29394.5,11673.3,37817.2,6309.52,26910.3,19822.7,27524.5,17898.7,8641.97,23557.2,17895.0,15758.4,26220.1,6013.51,13957.2,20299.3,12330.4,5074.52,26426.4,38787.5,4817.81,335.312,3896.01,9135.72,1572.16,5845.24,4040.33,1389.15,2312.18,3386.9,2205.94,7839.31,5584.85,24786.1,,1098.06,,2519.14,1527.94,3880.04,2786.9,2382.19,5610.03,,4440.12,27122.8,38903.0,2787.51,3192.84,116730.0,,14561.5,25112.8,27570.5,28130.6,5867.35,7079.02,12289.9,584.033,2702.15,709.314,3752.3,3364.18,1207.37,4438.9,2712.59,2695.39,1306.24,1023191.349,14016.319849315068
sub-21493,ses-2,24731.4,29652.4,21725.3,10909.3,39542.3,37487.4,9965.41,11231.1,8721.8,34831.9,9923.65,34443.8,6708.09,27180.6,19087.0,30557.6,18559.5,7714.64,23047.5,17178.9,13322.8,26947.8,6888.03,13896.4,25686.4,6204.5,4992.84,27130.8,34251.6,5840.94,5680.66,2269.19,5929.99,1437.05,6008.6,3818.02,1561.72,1473.9,3677.38,2454.04,7952.3,3789.77,26145.1,,1125.69,,2067.14,1219.04,3727.74,2387.1,2613.1,4346.16,,4838.08,23930.6,36130.8,3463.67,4292.73,116148.0,,14153.1,23774.0,27023.3,27325.5,7324.67,6706.25,11805.3,916.275,2519.75,742.477,3318.73,3162.13,1023.13,5121.19,2498.87,3319.96,1413.72,1008997.622,13821.885232876712
sub-21856,ses-1,26367.5,34357.2,25530.4,20396.9,57949.4,52139.2,17067.1,24011.1,16944.3,45194.1,16886.0,42342.1,11496.4,37322.8,31924.7,31984.9,23888.2,14828.7,24985.1,30935.9,20778.3,36788.5,10344.9,22695.6,33069.4,6872.67,7317.3,41534.5,47796.7,8186.29,,2808.39,13948.6,1922.83,5890.69,6728.97,1906.24,6088.44,6084.14,4160.7,8635.21,8609.42,34808.6,301.535,834.596,,3355.58,2194.88,5132.24,767.042,5789.97,6074.31,3036.85,5102.76,43192.0,51831.5,7069.81,12467.4,156672.0,,25499.1,37637.9,35908.5,36968.5,12593.9,9378.3,9209.42,504.811,2656.09,1911.16,3893.55,4697.44,1254.66,4788.33,2657.93,4460.39,1997.13,1423367.9739999997,19234.70235135135
sub-21139,ses-1,11819.5,16020.1,26539.4,15733.9,39046.1,41469.4,5848.31,15049.7,14575.6,47070.8,1908.7,37123.9,11174.6,37260.2,24187.9,24100.1,15891.1,15940.8,22325.3,24744.9,9814.33,35007.0,9343.3,4667.35,35707.7,9709.32,6013.51,37028.7,48238.3,5294.37,502.968,4113.41,5661.62,1734.9,5533.88,4776.66,1652.61,6692.12,4780.96,2946.57,15304.6,8806.55,33307.7,1593.04,1335.11,3522.01,3059.57,1656.91,3515.87,6416.38,4951.08,7005.32,383.214,5005.73,36850.6,42947.6,9426.82,9701.95,148742.0,9416.38,19653.2,34906.9,37216.0,44385.9,10608.4,10883.5,10416.2,1446.26,4367.04,1630.5,4328.97,2721.19,1810.44,9275.74,2982.19,3361.72,1018.83,1241011.3020000001,16117.029896103897
sub-21139,ses-2,16863.3,16758.2,24546.0,15248.7,42415.8,43672.3,5100.92,15516.5,13699.9,49044.0,3872.67,40658.1,10769.9,36894.2,27009.8,23581.2,14241.6,14290.1,26394.5,27648.5,6603.69,35204.1,9329.17,5081.27,35194.9,9784.24,7388.54,42291.7,42453.2,6246.88,3469.19,5569.5,11182.6,1438.28,6000.62,5846.47,1405.12,5152.51,4921.6,2568.27,10067.4,9226.61,34917.9,,1185.26,501.126,3238.9,1403.89,4735.52,5366.84,5023.54,4728.15,2770.93,4865.1,39250.0,45584.0,7118.32,1916.07,155323.0,7488.64,21846.3,36813.7,35895.0,44565.8,9916.89,10329.0,10417.4,1593.65,3835.21,337.769,5002.05,3352.51,1114.64,8541.25,3407.78,2738.38,1815.97,1261592.535,16599.90177631579
sub-20124,ses-1,19744.1,23234.8,26778.3,16975.0,37083.9,38964.4,10392.2,14454.7,8036.44,34210.4,7923.44,34688.9,8569.5,26532.0,23912.8,24259.8,17856.3,7893.35,15181.8,25085.8,8703.38,26334.9,7141.05,7563.56,28357.8,1695.6,4600.41,35796.7,43711.6,3423.75,389.969,5083.73,5083.73,1028.05,4707.88,3848.11,1580.14,1614.53,4116.48,1836.85,2908.5,4436.44,25471.4,116.07,991.198,2125.49,1908.7,1788.95,4145.96,4063.05,2607.57,3975.85,521.392,4039.1,33620.3,48254.3,8788.74,3676.15,136331.0,313.204,15172.6,32369.3,30659.6,34548.8,11804.1,9746.16,8240.94,568.68,2272.88,689.662,4005.94,3171.96,826.612,5355.17,1998.98,3313.2,1269.4,1074493.4969999997,13954.460999999998
sub-20252,ses-1,19906.2,26231.1,30777.5,12071.9,42934.1,41104.6,4952.3,13992.2,12154.1,44532.0,6131.42,36076.8,9522.62,31747.2,23492.7,21120.4,17918.3,13404.5,14541.3,22285.4,10033.6,33410.2,8979.74,4903.17,30495.6,1469.6,10186.5,34477.6,40943.7,3980.76,2770.93,3818.02,3180.55,1161.92,5368.68,5622.31,1367.04,3027.02,4211.06,1352.92,5648.11,9068.17,30401.6,,1499.08,,1237.46,1176.05,5184.44,4285.36,2164.18,5581.17,,6335.93,33172.0,45286.2,2934.9,3284.34,129898.0,,16882.9,35944.7,31527.3,36165.8,10276.8,10379.3,7269.4,655.271,2347.19,456.295,4051.38,4018.22,1722.62,3237.67,3090.89,2719.96,420.676,1113980.9219999998,15260.012630136984
sub-20252,ses-2,22778.5,27425.0,34901.3,13721.4,43844.8,44350.3,3237.67,13771.1,13811.1,49427.2,8469.4,36297.2,8536.95,28818.4,23203.5,21044.8,18951.9,14767.2,14001.4,24227.2,9560.7,31778.5,8296.83,2348.41,29053.0,3288.03,8153.74,35946.0,40371.4,4772.37,455.067,4497.85,4977.48,1491.71,6447.7,4541.45,1028.66,2428.86,3576.66,1714.64,11673.3,8333.06,28850.4,,1489.87,,1373.8,1363.97,3983.83,5304.81,746.162,5745.75,2171.55,6637.46,35210.9,45162.8,3609.21,5249.54,128483.0,,20564.0,37776.1,30020.9,39141.9,10305.0,10281.7,9072.47,967.861,2194.88,163.357,3765.81,4306.86,1254.66,3466.12,3366.63,3020.88,986.899,1146360.8159999996,15491.362378378373
sub-23303,ses-1,18471.7,20767.3,16246.1,8506.25,31793.9,34268.2,6618.43,9633.78,9165.2,29603.3,9744.32,35963.2,6303.99,21517.1,21483.9,15359.9,16316.7,10352.9,16009.6,22488.6,7624.98,26847.7,4674.72,9671.24,25212.9,5667.76,6147.39,31832.6,39248.1,902.15,2148.82,3722.21,267.144,1241.15,5233.57,3322.42,1013.92,2143.91,3580.35,1012.08,3125.28,5224.98,23488.4,,781.781,,1308.09,888.025,4395.29,1991.61,2358.85,4269.4,3711.77,4378.71,35384.7,39963.0,2891.91,385.671,130477.0,,19068.6,32597.1,30946.4,28277.4,6678.61,7205.53,8388.33,966.019,2477.99,646.06,3598.77,2507.47,1233.16,5317.71,2482.91,3095.8,391.812,963033.6220000001,13013.967864864866
sub-20961,ses-1,21955.6,26055.5,27269.0,17048.7,48703.2,39924.3,6436.64,17391.4,11134.1,38580.6,11829.3,37956.0,9024.57,33757.8,23471.2,33243.2,22476.4,11570.7,18160.9,26228.7,10749.6,33579.7,10582.6,12345.1,33015.4,14912.2,7762.54,39576.1,46819.7,8655.48,6986.9,6284.34,9068.17,1466.53,7788.33,5826.82,1738.59,7268.17,4920.37,2864.28,16161.3,9919.35,36364.8,,1248.52,835.21,2608.8,1238.69,6671.24,3708.09,8988.33,7863.87,3746.78,5871.65,36235.2,53887.6,6029.48,8674.52,159043.0,1052.61,20463.3,36130.8,35445.5,47449.8,10273.1,10193.9,9818.02,1065.51,3854.86,79.8363,3741.86,5388.95,2136.54,4213.51,4241.15,3604.91,915.66,1323594.9762999997,17415.72337236842
sub-20961,ses-2,21931.6,24163.4,26449.1,15981.4,50268.6,42731.4,7740.43,15421.3,10225.8,40630.5,11348.4,37522.4,9398.57,34956.0,25772.4,27744.3,25750.3,12253.0,20478.0,23823.8,11918.3,33086.6,9114.23,11965.0,37319.8,5562.74,7725.69,42557.0,44104.0,5786.9,4419.86,6688.44,6270.22,1449.34,7482.5,5447.29,1465.92,7447.49,5033.37,3584.03,13848.5,9120.98,39953.1,876.971,1400.21,1433.37,2731.01,783.009,5727.33,5435.62,7796.93,5549.23,710.543,7372.57,38223.8,55324.7,7298.88,6432.96,159800.0,,14472.5,33468.6,31987.9,46128.8,9697.03,9334.09,9361.11,1181.58,3746.78,742.477,5032.14,4720.78,1653.84,4487.41,2715.66,3265.3,950.666,1295785.7959999999,17049.813105263154
sub-21432,ses-1,28981.2,28330.2,28981.8,13660.6,47788.8,39283.1,7545.75,12796.5,13633.0,42495.0,9095.19,32451.6,7578.92,27079.8,20866.1,32973.6,25492.3,13722.0,21258.6,24418.2,13972.6,30192.2,6395.5,6796.52,24606.1,17356.4,9413.92,37056.3,44981.0,3291.1,6835.83,4491.71,18878.2,1371.34,4372.57,4859.57,924.258,6512.8,3883.73,2406.76,14987.1,6488.23,29268.6,,960.492,848.107,3206.35,1052.61,4061.82,3769.5,6861.0,6053.43,1046.47,5105.22,40750.9,39396.1,5777.69,13021.9,143868.0,,8920.78,22712.8,27448.3,33068.2,10566.0,9003.07,11737.8,1068.58,3432.34,404.708,3918.73,4813.51,1798.77,4410.03,1690.69,4307.47,1346.78,1204202.7449999999,16056.036599999998
sub-21514,ses-1,12485.2,20769.7,31515.1,15722.2,36894.8,30487.6,8685.57,14452.2,10756.4,38915.3,6067.56,28975.6,9032.55,27967.9,22656.3,27272.7,15264.7,11267.4,15924.9,24001.8,6789.15,32527.1,7729.99,8644.42,33714.8,7249.13,7286.59,37294.6,45885.6,3092.12,1036.03,4640.33,1024.36,1341.86,5519.14,4177.28,1293.35,4992.22,4076.56,2568.89,9783.63,4522.42,33918.1,1289.66,1054.45,,2358.85,1185.88,5037.67,4953.53,2615.56,5856.91,1448.72,4977.48,28464.7,51724.1,8239.71,7053.23,152172.0,2372.98,15684.1,30921.2,33378.3,33757.2,9545.34,10340.0,8856.91,1349.85,2470.62,634.391,3510.34,4445.04,897.851,6111.77,2723.03,3839.51,1704.81,1129198.8420000002,14857.879500000003
sub-20968,ses-1,18265.9,29487.8,27128.4,14440.5,35381.0,43283.5,8004.51,13430.3,11927.5,46652.6,5533.88,37868.2,8308.5,25819.0,28567.9,26417.8,17948.4,13650.2,25836.9,28732.5,11903.6,32110.8,7823.95,9023.95,32505.6,3717.3,6744.94,40990.4,50486.0,7681.48,771.955,2148.82,10959.1,1710.34,5103.38,4139.82,1965.2,5033.98,4383.62,2823.75,3579.73,5116.28,32729.8,,1470.83,1270.01,3512.18,1922.21,5186.9,2350.87,5715.66,5403.07,267.144,5188.13,39664.5,48934.7,4702.36,8420.88,156655.0,4512.59,19544.5,29131.6,27214.9,35470.0,11960.1,10849.7,11455.3,800.205,3194.68,230.297,3257.93,3861.62,1862.64,3902.76,2600.21,3092.12,736.336,1214481.0169999998,15980.013381578945
sub-20968,ses-2,13884.8,29575.6,27665.1,16130.6,40849.1,42374.6,7891.51,14154.4,12896.0,45889.3,8883.32,38232.4,8921.39,29281.5,28373.2,29177.7,18716.1,13489.3,25822.1,26130.4,11317.7,30224.8,7956.6,9913.21,34547.6,1858.96,7554.97,36568.1,49976.3,7713.41,1355.99,1754.56,10550.1,1833.78,5415.35,3619.65,1597.95,6549.64,4034.19,2567.66,4012.08,4742.27,30059.0,,1464.69,1166.22,3055.89,1850.36,5573.8,3931.63,6945.75,5105.22,2715.05,4842.99,35949.6,51746.8,6091.51,10922.2,162009.0,6211.26,14464.5,35409.8,34473.3,44639.5,10999.6,8574.41,8772.16,701.945,3710.54,634.391,5453.43,3771.96,1872.47,4278.61,3848.11,4112.8,1421.09,1250782.8760000004,16457.669421052637
sub-20968,ses-3,13925.3,29869.2,23655.5,13749.6,35209.6,41969.9,10304.4,12696.4,12147.4,42148.0,6943.91,38289.5,7947.39,26961.9,26635.2,26063.5,15168.9,10999.0,26484.1,27297.9,12015.4,28937.6,7260.8,10751.5,34492.3,8368.07,6251.79,39204.5,46469.6,6796.52,2140.23,1701.74,13761.9,2051.79,5662.85,4671.65,1707.27,8255.68,3958.65,2955.78,7317.3,5818.83,33062.0,510.338,1510.13,458.751,3149.85,2411.67,4440.12,1419.24,10690.1,5405.53,2434.39,4962.13,41984.0,48369.1,8514.23,6325.49,155657.0,4438.28,17469.4,30750.5,32127.3,36840.1,11094.2,9044.22,7839.31,1077.79,4040.33,668.168,4781.58,3745.55,1656.3,5758.04,3555.17,3155.99,1226.41,1219591.057,15838.844896103896
sub-20427,ses-1,23595.3,28321.0,31107.9,15487.6,40793.3,30206.4,11736.5,15894.8,10929.0,38386.5,13386.1,34037.3,9427.43,26476.2,25400.8,26824.4,23338.0,10461.6,26320.2,22929.0,15394.9,28455.5,6633.16,13459.8,28045.9,15509.7,5004.5,30213.7,31831.3,5781.37,3031.32,4048.93,14451.0,857.933,4535.31,3970.32,1184.03,5030.3,4290.89,3413.31,12673.1,3028.25,30160.9,,1194.47,141.249,3121.6,1737.36,4392.84,3855.48,7851.59,4722.01,3768.27,3676.77,32267.4,48117.3,4129.38,5189.36,116051.0,6302.77,15631.3,31590.0,26767.9,35341.1,11009.4,9719.14,9955.58,813.716,3163.36,73.0809,1814.74,4217.81,1746.57,3165.2,1527.94,4276.15,1475.13,1144871.7188999997,15064.101564473682
sub-20427,ses-2,24863.5,30374.6,25120.8,17788.7,39183.6,31142.3,13361.5,16081.5,12237.1,47914.6,12285.6,33791.0,9534.91,26754.4,24608.0,25389.8,21463.1,11105.8,28139.2,24041.8,14265.5,26221.3,7408.8,14018.0,28066.7,13907.5,6470.42,30172.0,36042.4,7066.74,1780.96,4445.65,11745.8,1763.15,4636.03,4147.19,1433.98,4088.84,3878.81,3044.83,12456.9,4639.71,27423.1,,611.054,612.283,2513.0,1714.02,4643.4,4244.83,6594.47,5363.77,966.633,3940.84,30062.6,47616.8,2759.26,6908.91,117488.0,8802.87,16368.3,33067.6,34156.4,38525.9,11993.2,11478.0,9614.13,1072.26,2655.48,469.191,2066.53,4174.21,1258.96,3350.05,2096.62,4557.42,1805.53,1167858.6409999998,15366.561065789472
sub-21112,ses-1,28282.3,29828.1,32655.5,17811.5,51792.8,45415.8,5417.81,19160.1,18770.1,58132.5,16143.5,41908.5,12160.9,39731.4,25512.6,40970.7,25964.6,15903.4,24291.7,23699.1,12197.1,38163.6,8178.3,11009.4,29498.9,5732.24,7064.28,39873.9,50446.7,3808.8,,3783.62,4707.88,2193.04,4825.79,5487.82,972.774,6311.98,5198.57,3202.05,9026.41,2810.24,25776.1,1176.05,1661.82,695.804,2980.35,786.08,5877.18,2590.38,4276.77,5329.38,1683.93,3721.6,27377.7,45005.5,5570.11,4647.08,158190.0,4123.85,7991.61,29229.9,34352.9,27184.2,8223.75,6095.19,9316.28,1497.24,1386.08,315.66,2816.99,5461.41,1725.69,2734.7,2612.49,3742.48,921.188,1275123.746,16777.94402631579
sub-21112,ses-2,27097.7,28932.0,31131.2,10485.0,44502.0,39326.7,3664.48,15568.7,12517.7,48362.3,9873.29,34485.6,9507.27,34520.6,19973.8,31064.3,19836.9,10948.6,24818.0,23874.7,6806.96,32555.4,6773.18,13014.5,27254.9,4007.78,5161.72,36347.6,34047.7,4403.28,213.715,4215.97,1574.0,2224.36,5473.7,6171.96,1405.12,7753.33,4891.51,3185.47,1499.08,7714.64,30507.9,768.27,1485.57,2172.16,3035.01,1293.96,5078.81,3178.71,2839.71,4767.45,1750.26,5240.33,31390.4,37724.5,2606.35,1616.99,131994.0,1526.71,16453.0,39351.9,37118.9,38220.7,13304.4,11166.0,7795.09,1279.22,3260.39,579.12,5559.67,4365.2,1536.54,5768.48,3189.77,3626.41,1441.35,1160179.945,15067.272012987014
sub-22510,ses-1,31106.7,28637.9,18659.6,13909.9,43981.8,35694.2,8180.76,12961.1,9272.67,42668.2,12905.2,31529.2,7002.87,27787.3,24832.1,21856.7,25481.9,9211.88,19056.3,24577.9,14245.9,25204.9,6165.2,15152.3,26837.3,15519.6,7283.52,32918.9,33724.7,7405.73,3653.43,5827.43,11702.8,1203.07,6409.01,4626.2,1588.74,2741.45,3552.1,3059.57,17152.5,4913.0,23941.7,489.458,825.384,,2282.09,1384.85,5139.61,3218.02,4456.71,6096.42,4539.61,5438.69,32867.4,38543.7,6213.72,10279.2,134010.0,3616.58,13520.0,33477.2,27669.4,38589.2,11341.0,12049.7,11356.4,1285.98,2866.74,273.286,2546.78,3070.62,1001.02,2139.0,2837.26,3035.01,943.91,1151547.178,15151.93655263158
